url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart
http://www.billboard.com/charts/hot-100/1965-07-17,7/17/1965,34,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,45.0,34,4
http://www.billboard.com/charts/hot-100/1965-07-24,7/24/1965,22,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,34.0,22,5
http://www.billboard.com/charts/hot-100/1965-07-31,7/31/1965,14,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,22.0,14,6
http://www.billboard.com/charts/hot-100/1965-08-07,8/7/1965,10,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,14.0,10,7
http://www.billboard.com/charts/hot-100/1965-08-14,8/14/1965,8,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,10.0,8,8
http://www.billboard.com/charts/hot-100/1965-08-21,8/21/1965,8,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,8.0,8,9
http://www.billboard.com/charts/hot-100/1965-08-28,8/28/1965,14,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,8.0,8,10
http://www.billboard.com/charts/hot-100/1965-09-04,9/4/1965,36,Don't Just Stand There,Patty Duke,Don't Just Stand TherePatty Duke,1,14.0,8,11
http://www.billboard.com/charts/hot-100/1997-04-19,4/19/1997,97,Don't Keep Wasting My Time,Teddy Pendergrass,Don't Keep Wasting My TimeTeddy Pendergrass,1,,97,1
http://www.billboard.com/charts/hot-100/1997-04-26,4/26/1997,90,Don't Keep Wasting My Time,Teddy Pendergrass,Don't Keep Wasting My TimeTeddy Pendergrass,1,97.0,90,2
http://www.billboard.com/charts/hot-100/1997-05-03,5/3/1997,97,Don't Keep Wasting My Time,Teddy Pendergrass,Don't Keep Wasting My TimeTeddy Pendergrass,1,90.0,90,3
http://www.billboard.com/charts/hot-100/1997-05-10,5/10/1997,97,Don't Keep Wasting My Time,Teddy Pendergrass,Don't Keep Wasting My TimeTeddy Pendergrass,1,97.0,90,4
http://www.billboard.com/charts/hot-100/1997-05-17,5/17/1997,93,Don't Keep Wasting My Time,Teddy Pendergrass,Don't Keep Wasting My TimeTeddy Pendergrass,1,97.0,90,5
http://www.billboard.com/charts/hot-100/1997-05-24,5/24/1997,97,Don't Keep Wasting My Time,Teddy Pendergrass,Don't Keep Wasting My TimeTeddy Pendergrass,1,93.0,90,6
http://www.billboard.com/charts/hot-100/1971-04-24,4/24/1971,96,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,,96,1
http://www.billboard.com/charts/hot-100/1971-05-01,5/1/1971,61,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,96.0,61,2
http://www.billboard.com/charts/hot-100/1971-05-08,5/8/1971,41,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,61.0,41,3
http://www.billboard.com/charts/hot-100/1971-05-15,5/15/1971,32,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,41.0,32,4
http://www.billboard.com/charts/hot-100/1971-05-22,5/22/1971,29,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,32.0,29,5
http://www.billboard.com/charts/hot-100/1971-05-29,5/29/1971,22,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,29.0,22,6
http://www.billboard.com/charts/hot-100/1971-06-05,6/5/1971,20,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,22.0,20,7
http://www.billboard.com/charts/hot-100/1971-06-12,6/12/1971,17,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,20.0,17,8
http://www.billboard.com/charts/hot-100/1971-06-19,6/19/1971,14,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,17.0,14,9
http://www.billboard.com/charts/hot-100/1971-06-26,6/26/1971,13,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,14.0,13,10
http://www.billboard.com/charts/hot-100/1971-07-03,7/3/1971,15,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,13.0,13,11
http://www.billboard.com/charts/hot-100/1971-07-10,7/10/1971,26,Don't Knock My Love - Pt. 1,Wilson Pickett,Don't Knock My Love - Pt. 1Wilson Pickett,1,15.0,13,12
http://www.billboard.com/charts/hot-100/1974-07-13,7/13/1974,90,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,,90,1
http://www.billboard.com/charts/hot-100/1974-07-20,7/20/1974,76,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,90.0,76,2
http://www.billboard.com/charts/hot-100/1974-07-27,7/27/1974,64,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,76.0,64,3
http://www.billboard.com/charts/hot-100/1974-08-03,8/3/1974,53,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,64.0,53,4
http://www.billboard.com/charts/hot-100/1974-08-10,8/10/1974,49,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,53.0,49,5
http://www.billboard.com/charts/hot-100/1974-08-17,8/17/1974,46,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,49.0,46,6
http://www.billboard.com/charts/hot-100/1974-08-24,8/24/1974,52,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,46.0,46,7
http://www.billboard.com/charts/hot-100/1974-08-31,8/31/1974,60,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,52.0,46,8
http://www.billboard.com/charts/hot-100/1974-09-07,9/7/1974,85,Don't Knock My Love,Diana Ross & Marvin Gaye,Don't Knock My LoveDiana Ross & Marvin Gaye,1,60.0,46,9
http://www.billboard.com/charts/hot-100/1981-03-28,3/28/1981,90,Don't Know Much,Bill Medley,Don't Know MuchBill Medley,1,,90,1
http://www.billboard.com/charts/hot-100/1981-04-04,4/4/1981,89,Don't Know Much,Bill Medley,Don't Know MuchBill Medley,1,90.0,89,2
http://www.billboard.com/charts/hot-100/1981-04-11,4/11/1981,88,Don't Know Much,Bill Medley,Don't Know MuchBill Medley,1,89.0,88,3
http://www.billboard.com/charts/hot-100/1981-04-18,4/18/1981,92,Don't Know Much,Bill Medley,Don't Know MuchBill Medley,1,88.0,88,4
http://www.billboard.com/charts/hot-100/1989-09-30,9/30/1989,72,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,,72,1
http://www.billboard.com/charts/hot-100/1989-10-07,10/7/1989,58,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,72.0,58,2
http://www.billboard.com/charts/hot-100/1989-10-14,10/14/1989,53,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,58.0,53,3
http://www.billboard.com/charts/hot-100/1989-10-21,10/21/1989,42,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,53.0,42,4
http://www.billboard.com/charts/hot-100/1989-10-28,10/28/1989,35,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,42.0,35,5
http://www.billboard.com/charts/hot-100/1989-11-04,11/4/1989,27,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,35.0,27,6
http://www.billboard.com/charts/hot-100/1989-11-11,11/11/1989,18,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,27.0,18,7
http://www.billboard.com/charts/hot-100/1989-11-18,11/18/1989,12,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,18.0,12,8
http://www.billboard.com/charts/hot-100/1989-11-25,11/25/1989,9,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,12.0,9,9
http://www.billboard.com/charts/hot-100/1989-12-02,12/2/1989,8,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,9.0,8,10
http://www.billboard.com/charts/hot-100/1989-12-09,12/9/1989,5,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,8.0,5,11
http://www.billboard.com/charts/hot-100/1989-12-16,12/16/1989,3,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,5.0,3,12
http://www.billboard.com/charts/hot-100/1989-12-23,12/23/1989,2,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,3.0,2,13
http://www.billboard.com/charts/hot-100/1989-12-30,12/30/1989,2,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,2.0,2,14
http://www.billboard.com/charts/hot-100/1990-01-06,1/6/1990,3,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,2.0,2,15
http://www.billboard.com/charts/hot-100/1990-01-13,1/13/1990,5,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,3.0,2,16
http://www.billboard.com/charts/hot-100/1990-01-20,1/20/1990,15,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,5.0,2,17
http://www.billboard.com/charts/hot-100/1990-01-27,1/27/1990,21,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,15.0,2,18
http://www.billboard.com/charts/hot-100/1990-02-03,2/3/1990,31,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,21.0,2,19
http://www.billboard.com/charts/hot-100/1990-02-10,2/10/1990,34,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,31.0,2,20
http://www.billboard.com/charts/hot-100/1990-02-17,2/17/1990,45,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,34.0,2,21
http://www.billboard.com/charts/hot-100/1990-02-24,2/24/1990,50,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,45.0,2,22
http://www.billboard.com/charts/hot-100/1990-03-03,3/3/1990,50,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,50.0,2,23
http://www.billboard.com/charts/hot-100/1990-03-10,3/10/1990,56,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,50.0,2,24
http://www.billboard.com/charts/hot-100/1990-03-17,3/17/1990,61,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,56.0,2,25
http://www.billboard.com/charts/hot-100/1990-03-24,3/24/1990,81,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),Don't Know MuchLinda Ronstadt (Featuring Aaron Neville),1,61.0,2,26
http://www.billboard.com/charts/hot-100/1988-09-03,9/3/1988,74,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,,74,1
http://www.billboard.com/charts/hot-100/1988-09-10,9/10/1988,69,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,74.0,69,2
http://www.billboard.com/charts/hot-100/1988-09-17,9/17/1988,56,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,69.0,56,3
http://www.billboard.com/charts/hot-100/1988-09-24,9/24/1988,44,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,56.0,44,4
http://www.billboard.com/charts/hot-100/1988-10-01,10/1/1988,38,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,44.0,38,5
http://www.billboard.com/charts/hot-100/1988-10-08,10/8/1988,34,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,38.0,34,6
http://www.billboard.com/charts/hot-100/1988-10-15,10/15/1988,27,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,34.0,27,7
http://www.billboard.com/charts/hot-100/1988-10-22,10/22/1988,23,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,27.0,23,8
http://www.billboard.com/charts/hot-100/1988-10-29,10/29/1988,20,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,23.0,20,9
http://www.billboard.com/charts/hot-100/1988-11-05,11/5/1988,18,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,20.0,18,10
http://www.billboard.com/charts/hot-100/1988-11-12,11/12/1988,14,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,18.0,14,11
http://www.billboard.com/charts/hot-100/1988-11-19,11/19/1988,12,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,14.0,12,12
http://www.billboard.com/charts/hot-100/1988-11-26,11/26/1988,13,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,12.0,12,13
http://www.billboard.com/charts/hot-100/1988-12-03,12/3/1988,21,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,13.0,12,14
http://www.billboard.com/charts/hot-100/1988-12-10,12/10/1988,33,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,21.0,12,15
http://www.billboard.com/charts/hot-100/1988-12-17,12/17/1988,43,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,33.0,12,16
http://www.billboard.com/charts/hot-100/1988-12-24,12/24/1988,54,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,43.0,12,17
http://www.billboard.com/charts/hot-100/1988-12-31,12/31/1988,54,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,54.0,12,18
http://www.billboard.com/charts/hot-100/1989-01-07,1/7/1989,57,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,54.0,12,19
http://www.billboard.com/charts/hot-100/1989-01-14,1/14/1989,64,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,57.0,12,20
http://www.billboard.com/charts/hot-100/1989-01-21,1/21/1989,82,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,64.0,12,21
http://www.billboard.com/charts/hot-100/1989-01-28,1/28/1989,99,Don't Know What You Got (Till It's Gone),Cinderella,Don't Know What You Got (Till It's Gone)Cinderella,1,82.0,12,22
http://www.billboard.com/charts/hot-100/2002-09-28,9/28/2002,78,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,,78,1
http://www.billboard.com/charts/hot-100/2002-10-05,10/5/2002,73,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,78.0,73,2
http://www.billboard.com/charts/hot-100/2002-10-12,10/12/2002,72,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,73.0,72,3
http://www.billboard.com/charts/hot-100/2002-10-19,10/19/2002,72,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,72.0,72,4
http://www.billboard.com/charts/hot-100/2002-10-26,10/26/2002,72,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,72.0,72,5
http://www.billboard.com/charts/hot-100/2002-11-02,11/2/2002,69,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,72.0,69,6
http://www.billboard.com/charts/hot-100/2002-11-09,11/9/2002,63,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,69.0,63,7
http://www.billboard.com/charts/hot-100/2002-11-16,11/16/2002,57,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,63.0,57,8
http://www.billboard.com/charts/hot-100/2002-11-23,11/23/2002,55,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,57.0,55,9
http://www.billboard.com/charts/hot-100/2002-11-30,11/30/2002,52,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,55.0,52,10
http://www.billboard.com/charts/hot-100/2002-12-07,12/7/2002,55,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,52.0,52,11
http://www.billboard.com/charts/hot-100/2002-12-14,12/14/2002,55,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,55.0,52,12
http://www.billboard.com/charts/hot-100/2002-12-21,12/21/2002,62,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,55.0,52,13
http://www.billboard.com/charts/hot-100/2002-12-28,12/28/2002,65,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,62.0,52,14
http://www.billboard.com/charts/hot-100/2003-01-04,1/4/2003,65,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,65.0,52,15
http://www.billboard.com/charts/hot-100/2003-01-11,1/11/2003,59,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,65.0,52,16
http://www.billboard.com/charts/hot-100/2003-01-18,1/18/2003,56,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,59.0,52,17
http://www.billboard.com/charts/hot-100/2003-01-25,1/25/2003,56,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,56.0,52,18
http://www.billboard.com/charts/hot-100/2003-02-01,2/1/2003,51,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,56.0,51,19
http://www.billboard.com/charts/hot-100/2003-02-08,2/8/2003,50,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,51.0,50,20
http://www.billboard.com/charts/hot-100/2003-02-15,2/15/2003,42,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,50.0,42,21
http://www.billboard.com/charts/hot-100/2003-02-22,2/22/2003,41,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,42.0,41,22
http://www.billboard.com/charts/hot-100/2003-03-01,3/1/2003,41,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,41.0,41,23
http://www.billboard.com/charts/hot-100/2003-03-08,3/8/2003,36,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,41.0,36,24
http://www.billboard.com/charts/hot-100/2003-03-15,3/15/2003,30,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,36.0,30,25
http://www.billboard.com/charts/hot-100/2003-03-22,3/22/2003,35,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,30.0,30,26
http://www.billboard.com/charts/hot-100/2003-03-29,3/29/2003,34,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,35.0,30,27
http://www.billboard.com/charts/hot-100/2003-04-05,4/5/2003,36,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,34.0,30,28
http://www.billboard.com/charts/hot-100/2003-04-12,4/12/2003,38,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,36.0,30,29
http://www.billboard.com/charts/hot-100/2003-04-19,4/19/2003,45,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,38.0,30,30
http://www.billboard.com/charts/hot-100/2003-04-26,4/26/2003,45,Don't Know Why,Norah Jones,Don't Know WhyNorah Jones,1,45.0,30,31
http://www.billboard.com/charts/hot-100/1998-12-05,12/5/1998,73,Don't Laugh At Me,Mark Wills,Don't Laugh At MeMark Wills,1,,73,1
http://www.billboard.com/charts/hot-100/1998-12-12,12/12/1998,86,Don't Laugh At Me,Mark Wills,Don't Laugh At MeMark Wills,1,73.0,73,2
http://www.billboard.com/charts/hot-100/1998-12-19,12/19/1998,90,Don't Laugh At Me,Mark Wills,Don't Laugh At MeMark Wills,1,86.0,73,3
http://www.billboard.com/charts/hot-100/1998-12-26,12/26/1998,95,Don't Laugh At Me,Mark Wills,Don't Laugh At MeMark Wills,1,90.0,73,4
http://www.billboard.com/charts/hot-100/1999-01-02,1/2/1999,92,Don't Laugh At Me,Mark Wills,Don't Laugh At MeMark Wills,1,95.0,73,5
http://www.billboard.com/charts/hot-100/1975-04-19,4/19/1975,97,Don't Leave Me In The Morning,Odia Coates,Don't Leave Me In The MorningOdia Coates,1,,97,1
http://www.billboard.com/charts/hot-100/1975-04-26,4/26/1975,91,Don't Leave Me In The Morning,Odia Coates,Don't Leave Me In The MorningOdia Coates,1,97.0,91,2
http://www.billboard.com/charts/hot-100/1975-05-03,5/3/1975,91,Don't Leave Me In The Morning,Odia Coates,Don't Leave Me In The MorningOdia Coates,1,91.0,91,3
http://www.billboard.com/charts/hot-100/1973-01-06,1/6/1973,93,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1)Holland-Dozier,1,,93,1
http://www.billboard.com/charts/hot-100/1973-01-13,1/13/1973,78,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1)Holland-Dozier,1,93.0,78,2
http://www.billboard.com/charts/hot-100/1973-01-20,1/20/1973,67,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1)Holland-Dozier,1,78.0,67,3
http://www.billboard.com/charts/hot-100/1973-01-27,1/27/1973,57,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1)Holland-Dozier,1,67.0,57,4
http://www.billboard.com/charts/hot-100/1973-02-03,2/3/1973,55,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1)Holland-Dozier,1,57.0,55,5
http://www.billboard.com/charts/hot-100/1973-02-10,2/10/1973,52,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1)Holland-Dozier,1,55.0,52,6
http://www.billboard.com/charts/hot-100/1986-12-27,12/27/1986,87,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,,87,1
http://www.billboard.com/charts/hot-100/1987-01-03,1/3/1987,87,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,87.0,87,2
http://www.billboard.com/charts/hot-100/1987-01-10,1/10/1987,83,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,87.0,83,3
http://www.billboard.com/charts/hot-100/1987-01-17,1/17/1987,81,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,83.0,81,4
http://www.billboard.com/charts/hot-100/1987-01-24,1/24/1987,78,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,81.0,78,5
http://www.billboard.com/charts/hot-100/1987-01-31,1/31/1987,65,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,78.0,65,6
http://www.billboard.com/charts/hot-100/1987-02-07,2/7/1987,58,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,65.0,58,7
http://www.billboard.com/charts/hot-100/1987-02-14,2/14/1987,53,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,58.0,53,8
http://www.billboard.com/charts/hot-100/1987-02-21,2/21/1987,46,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,53.0,46,9
http://www.billboard.com/charts/hot-100/1987-02-28,2/28/1987,42,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,46.0,42,10
http://www.billboard.com/charts/hot-100/1987-03-07,3/7/1987,40,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,42.0,40,11
http://www.billboard.com/charts/hot-100/1987-03-14,3/14/1987,62,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,40.0,40,12
http://www.billboard.com/charts/hot-100/1987-03-21,3/21/1987,81,Don't Leave Me This Way,The Communards,Don't Leave Me This WayThe Communards,1,62.0,40,13
http://www.billboard.com/charts/hot-100/1976-12-18,12/18/1976,85,Don't Leave Me This Way,Thelma Houston,Don't Leave Me This WayThelma Houston,1,,85,1
http://www.billboard.com/charts/hot-100/1976-12-25,12/25/1976,75,Don't Leave Me This Way,Thelma Houston,Don't Leave Me This WayThelma Houston,1,85.0,75,2
http://www.billboard.com/charts/hot-100/1995-10-21,10/21/1995,67,Automatic Lover (Call For Love),Real McCoy,Automatic Lover (Call For Love)Real McCoy,1,,67,1
http://www.billboard.com/charts/hot-100/1996-06-01,6/1/1996,67,Only You,112 Featuring The Notorious B.I.G.,Only You112 Featuring The Notorious B.I.G.,1,,67,1
http://www.billboard.com/charts/hot-100/1996-06-29,6/29/1996,67,"Someday (From ""The Hunchback Of Notre Dame"")",All-4-One,"Someday (From ""The Hunchback Of Notre Dame"")All-4-One",1,,67,1
http://www.billboard.com/charts/hot-100/1996-11-30,11/30/1996,67,Cold Rock A Party,MC Lyte,Cold Rock A PartyMC Lyte,1,,67,1
http://www.billboard.com/charts/hot-100/1996-12-21,12/21/1996,67,"Space Jam (From ""Space Jam"")",Quad City DJ's,"Space Jam (From ""Space Jam"")Quad City DJ's",1,,67,1
http://www.billboard.com/charts/hot-100/1997-04-05,4/5/1997,67,Precious Declaration,Collective Soul,Precious DeclarationCollective Soul,1,,67,1
http://www.billboard.com/charts/hot-100/1997-08-23,8/23/1997,67,"After 12, Before 6",Sam Salter,"After 12, Before 6Sam Salter",1,,67,1
http://www.billboard.com/charts/hot-100/1997-12-27,12/27/1997,67,Santa's A Fat Bitch,Insane Clown Posse,Santa's A Fat BitchInsane Clown Posse,1,,67,1
http://www.billboard.com/charts/hot-100/1998-04-18,4/18/1998,67,Recover Your Soul,Elton John,Recover Your SoulElton John,1,,67,1
http://www.billboard.com/charts/hot-100/1999-06-19,6/19/1999,67,Rollercoaster,B*Witched,RollercoasterB*Witched,1,,67,1
http://www.billboard.com/charts/hot-100/1999-12-11,12/11/1999,67,Blue (Da Ba Dee),Eiffel 65,Blue (Da Ba Dee)Eiffel 65,1,,67,1
http://www.billboard.com/charts/hot-100/2000-04-22,4/22/2000,67,Oops!...I Did It Again,Britney Spears,Oops!...I Did It AgainBritney Spears,1,,67,1
